#timestamp total_workers_connected workers_init workers_idle workers_busy total_workers_joined total_workers_removed tasks_waiting tasks_running tasks_complete total_tasks_dispatched total_tasks_complete total_tasks_cancelled start_time total_send_time total_receive_time total_bytes_sent total_bytes_received efficiency idle_percentage capacity bandwidth total_cores total_memory total_disk total_gpus min_cores max_cores min_memory max_memory min_disk max_disk min_gpus max_gpus total_execute_time total_good_execute_time 
1461796295358164 43 0 42 1 43 0 662 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951952 10 1.000000 43 743089 7676931 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295358426 43 0 43 0 43 0 662 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951944 10 1.000000 43 743089 7676931 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295359049 43 0 42 1 43 0 661 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951925 10 1.000000 43 743089 7676931 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295359298 43 0 43 0 43 0 661 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951917 10 1.000000 43 743089 7676931 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295359929 43 0 42 1 43 0 660 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951898 10 1.000000 43 743089 7676931 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295360181 43 0 43 0 43 0 660 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951890 10 1.000000 43 743089 7676931 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295614316 44 1 43 0 43 0 660 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952268 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295614914 44 1 42 1 44 0 659 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952250 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295615177 44 1 43 0 44 0 659 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952242 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295615908 44 1 42 1 44 0 658 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952220 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295616211 44 1 43 0 44 0 658 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952212 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295616647 44 0 44 0 44 0 658 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952198 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295617138 44 0 43 1 44 0 657 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952183 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295617386 44 0 44 0 44 0 657 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952175 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295618025 44 0 43 1 44 0 656 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952156 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295618278 44 0 44 0 44 0 656 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952148 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295618913 44 0 43 1 44 0 655 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952129 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295619168 44 0 44 0 44 0 655 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952121 10 1.000000 42 743088 7676930 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295619818 44 0 43 1 44 0 654 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952101 10 1.000000 42 743088 7791563 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796295620072 44 0 44 0 44 0 654 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952093 10 1.000000 42 743088 7791563 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796295620705 44 0 43 1 44 0 653 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952074 10 1.000000 42 751612 7791563 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796295620954 44 0 44 0 44 0 653 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952067 10 1.000000 42 751612 7791563 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796295621595 44 0 43 1 44 0 652 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952047 10 1.000000 42 751612 7791563 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295621843 44 0 44 0 44 0 652 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952040 10 1.000000 42 751612 7791563 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295622467 44 0 43 1 44 0 651 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952021 10 1.000000 42 751612 7791563 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295622713 44 0 44 0 44 0 651 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952013 10 1.000000 42 751612 7791563 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295623344 44 0 43 1 44 0 650 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951994 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295623600 44 0 44 0 44 0 650 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951986 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295623987 44 0 44 0 44 0 650 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951974 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295624457 44 0 43 1 44 0 649 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951960 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295624700 44 0 44 0 44 0 649 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951953 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295625327 44 0 43 1 44 0 648 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951934 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295625583 44 0 44 0 44 0 648 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951926 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295626208 44 0 43 1 44 0 647 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951907 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295626463 44 0 44 0 44 0 647 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951899 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295627094 44 0 43 1 44 0 646 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951880 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295627341 44 0 44 0 44 0 646 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951872 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295627963 44 0 43 1 44 0 645 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951854 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295628210 44 0 44 0 44 0 645 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951846 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295628836 44 0 43 1 44 0 644 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951827 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295629082 44 0 44 0 44 0 644 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951819 10 1.000000 44 751612 7791563 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295951065 45 1 44 0 44 0 644 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952299 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295951663 45 1 43 1 45 0 643 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952281 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295951935 45 1 44 0 45 0 643 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952272 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295952656 45 1 43 1 45 0 642 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952251 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295952951 45 1 44 0 45 0 642 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952242 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295953370 45 0 45 0 45 0 642 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952229 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295953862 45 0 44 1 45 0 641 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952214 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295954110 45 0 45 0 45 0 641 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952207 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295954748 45 0 44 1 45 0 640 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952188 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295954996 45 0 45 0 45 0 640 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952180 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295955618 45 0 44 1 45 0 639 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952162 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295955864 45 0 45 0 45 0 639 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952154 10 1.000000 43 751611 7791562 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796295956494 45 0 44 1 45 0 638 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952135 10 1.000000 43 751611 7981270 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796295956739 45 0 45 0 45 0 638 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952128 10 1.000000 43 751611 7981270 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796295957350 45 0 44 1 45 0 637 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952109 10 1.000000 43 774392 7981270 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796295957605 45 0 45 0 45 0 637 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952102 10 1.000000 43 774392 7981270 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796295958226 45 0 44 1 45 0 636 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952083 10 1.000000 43 774392 7981270 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295958478 45 0 45 0 45 0 636 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952075 10 1.000000 43 774392 7981270 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295959088 45 0 44 1 45 0 635 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952057 10 1.000000 43 774392 7981270 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295959336 45 0 45 0 45 0 635 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952050 10 1.000000 43 774392 7981270 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796295959966 45 0 44 1 45 0 634 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952031 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295960224 45 0 45 0 45 0 634 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952023 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295960614 45 0 45 0 45 0 634 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952012 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295961072 45 0 44 1 45 0 633 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951998 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295961311 45 0 45 0 45 0 633 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951990 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295961941 45 0 44 1 45 0 632 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951972 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295962187 45 0 45 0 45 0 632 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951964 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295962812 45 0 44 1 45 0 631 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951946 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295963060 45 0 45 0 45 0 631 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951938 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295963691 45 0 44 1 45 0 630 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951919 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295963936 45 0 45 0 45 0 630 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951912 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295964552 45 0 44 1 45 0 629 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951893 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295964797 45 0 45 0 45 0 629 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951886 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295965413 45 0 44 1 45 0 628 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951867 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796295965656 45 0 45 0 45 0 628 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.951860 10 1.000000 45 774392 7981270 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296457284 46 1 45 0 45 0 628 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952587 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296457934 46 1 44 1 46 0 627 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952567 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296458200 46 1 45 0 46 0 627 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952559 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296458946 46 1 44 1 46 0 626 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952537 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296459195 46 1 45 0 46 0 626 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952530 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296460858 46 0 46 0 46 0 626 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952519 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296461353 46 0 45 1 46 0 625 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952504 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296461609 46 0 46 0 46 0 625 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952497 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296462254 46 0 45 1 46 0 624 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952478 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296462510 46 0 46 0 46 0 624 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952470 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296463118 46 0 45 1 46 0 623 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952452 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296463362 46 0 46 0 46 0 623 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952445 10 1.000000 44 774391 7981269 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796296463986 46 0 45 1 46 0 622 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952427 10 1.000000 44 774391 8096141 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796296464231 46 0 46 0 46 0 622 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952419 10 1.000000 44 774391 8096141 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796296464843 46 0 45 1 46 0 621 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952401 10 1.000000 44 783915 8096141 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796296465088 46 0 46 0 46 0 621 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952394 10 1.000000 44 783915 8096141 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796296465712 46 0 45 1 46 0 620 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952376 10 1.000000 44 783915 8096141 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796296465956 46 0 46 0 46 0 620 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952368 10 1.000000 44 783915 8096141 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796296466566 46 0 45 1 46 0 619 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952350 10 1.000000 44 783915 8096141 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796296466810 46 0 46 0 46 0 619 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952343 10 1.000000 44 783915 8096141 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796296467428 46 0 45 1 46 0 618 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952325 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296467676 46 0 46 0 46 0 618 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952317 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296468055 46 0 46 0 46 0 618 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952306 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296468522 46 0 45 1 46 0 617 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952292 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296468761 46 0 46 0 46 0 617 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952285 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296469376 46 0 45 1 46 0 616 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952267 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296469626 46 0 46 0 46 0 616 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952260 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296470237 46 0 45 1 46 0 615 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952242 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296470487 46 0 46 0 46 0 615 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952234 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296471098 46 0 45 1 46 0 614 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952216 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296471339 46 0 46 0 46 0 614 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952209 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296471962 46 0 45 1 46 0 613 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952191 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296472205 46 0 46 0 46 0 613 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952184 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296472816 46 0 45 1 46 0 612 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952166 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796296473059 46 0 46 0 46 0 612 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.952158 10 1.000000 46 783915 8096141 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796300270466 47 1 46 0 46 0 612 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957247 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300271125 47 1 45 1 47 0 611 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957229 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300271400 47 1 46 0 47 0 611 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957221 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300272119 47 1 45 1 47 0 610 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957202 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300272375 47 1 46 0 47 0 610 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957196 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300273892 47 0 47 0 47 0 610 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957185 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300274369 47 0 46 1 47 0 609 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957173 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300274619 47 0 47 0 47 0 609 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957166 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300275246 47 0 46 1 47 0 608 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957149 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300275497 47 0 47 0 47 0 608 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957143 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300276101 47 0 46 1 47 0 607 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957127 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300276352 47 0 47 0 47 0 607 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957120 10 1.000000 45 783914 8096140 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796300276961 47 0 46 1 47 0 606 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.957104 10 1.000000 45 783914 8138218 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
